MOVIE_ID,totCnt,MovieCd,MovieNm(csv),movieNm(api),showTm,prdtYear,openDt,typeNm,nationNm,genreNm,watchGrade
5898,1.0,20176512,매혹의스캔들,매혹의 스캔들,122,2017,,장편,헝가리,멜로/로맨스,15세이상관람가
5899,1.0,2022A123,테디베어스,테디 베어스,,2013,,온라인전용,미국,드라마,
5900,1.0,20204643,다시만난날들,다시 만난 날들,99,2019,20200924,장편,한국,뮤지컬,12세이상관람가
5901,1.0,20181022,마이애미드라이버,마이애미 드라이버,87,2017,20180302,장편,미국,범죄,15세이상관람가
5902,0.0,,라붐1,,,,,,,,
5904,1.0,20184184,레드스프링아포칼립스,레드 스프링 아포칼립스,103,2017,20190110,장편,캐나다,액션,15세이상관람가
5905,0.0,,바흐숨겨진작곡가,,,,,,,,
5906,0.0,,램페이지3백악관심판의날,,,,,,,,
5907,2.0,,마더스데이,,,,,,,,
5908,1.0,20130876,리무브드,리무브드,93,2012,,장편,미국,액션,청소년관람불가
5909,1.0,20214761,파이널리벤지,파이널 리벤지,95,2018,20210109,장편,터키,전쟁,15세이상관람가
5910,1.0,20136586,오직사랑하는이들만이살아남는다,오직 사랑하는 이들만이 살아남는다,123,2013,20140109,장편,영국,드라마,15세이상관람가
5911,6.0,,지옥문,,,,,,,,
5912,1.0,20050028,밀리언달러베이비,밀리언 달러 베이비,132,2005,20050310,장편,미국,드라마,12세이상관람가
5913,332.0,,짱,,,,,,,,
5914,2.0,,젊은이의양지,,,,,,,,
5915,1.0,20181671,정신병원,정신병원,85,2017,20181013,장편,미국,공포(호러),청소년관람불가
5916,3.0,,플란다스의개,,,,,,,,
5917,2.0,,나인송즈,,,,,,,,
5918,14.0,,도둑들,,,,,,,,
5919,2.0,,봄눈,,,,,,,,
5920,1.0,20164928,녹터널애니멀스,녹터널 애니멀스,116,2016,20170111,장편,미국,드라마,청소년관람불가
5921,0.0,,미결처리반Q도살자들,,,,,,,,
5922,108.0,,사자,,,,,,,,
5923,1.0,20124950,신해혁명,신해혁명,120,2011,,장편,중국,전쟁,15세이상관람가
5924,0.0,,메리퀸오브스코틀랜드,,,,,,,,
5925,1.0,20040493,붙어야산다,붙어야 산다,118,2003,20040227,장편,미국,코미디,12세관람가
5926,1.0,19978223,영웅신탐,영웅신탐,98,1997,,,,,
5927,1.0,2022A730,웨스트오브헬,웨스트 오브 헬,,2018,,온라인전용,미국,판타지,
5928,3.0,,강적,,,,,,,,
5929,1.0,2022A929,횡재삼천만,횡재삼천만,,1987,,온라인전용,홍콩,어드벤처,
5930,0.0,,셜록유령신부,,,,,,,,
5931,1.0,19910259,의적로빈후드,의적 로빈후드,135,1991,19910720,장편,미국,액션,연소자관람불가
5932,1.0,20040559,나두야간다,나두야 간다,105,2004,20040625,장편,한국,코미디,15세관람가
5933,1.0,20162066,플라이트엑시던트,플라이트 엑시던트,93,2013,20160317,장편,미국,스릴러,12세이상관람가
5934,1.0,20108087,바르데즈,바르데즈,90,1973,19730316,장편,미국,서부극(웨스턴),
5935,0.0,,미스터트롯더무비,,,,,,,,
5936,2.0,,나의사랑나의신부,,,,,,,,
5937,1.0,20193396,라이프라이크,라이프 라이크,95,2019,,장편,미국,스릴러,
5938,1.0,19950230,코드명J,코드명 J,96,1994,19950701,장편,미국,SF,고등학생이상관람가
5939,1.0,20180462,체스플레이어,체스 플레이어,98,2017,,장편,스페인,드라마,15세이상관람가
5940,1.0,20050131,아미티빌호러,아미티빌 호러,89,2005,20050701,장편,미국,공포(호러),15세관람가
5941,4.0,,야연,,,,,,,,
5942,0.0,,픽쳐미모델다이어리,,,,,,,,
5943,16.0,,하드코어,,,,,,,,
5944,2.0,,스테이트오브플레이,,,,,,,,
5945,46.0,,삼촌,,,,,,,,
5946,13.0,,엑시트,,,,,,,,
5947,0.0,,무현두도시이야기파이널컷,,,,,,,,
5948,1.0,20143682,어느날첫사랑이쳐들어왔다,"어느날,첫사랑이쳐들어왔다.",96,2014,,장편,한국,멜로/로맨스,12세이상관람가
5949,1.0,2010A770,다중인격소녀ISOLA,다중인격소녀 ISOLA,94,2000,,장편,일본,공포(호러),15세이상관람가
5950,2.0,,태풍태양,,,,,,,,
5951,1.0,2022A805,카조니어,카조니어,,2020,,온라인전용,미국,코미디,
5952,0.0,,로마저항군의탄생,,,,,,,,
5953,1.0,20198063,엑시트14,엑시트 14,76,2018,,장편,미국,공포(호러),
5954,1.0,2022A248,표범황혼에떠나가다,표범 황혼에 떠나가다,,1968,,온라인전용,이탈리아,서부극(웨스턴),
5955,11.0,,언더월드,,,,,,,,
5956,3.0,,논픽션,,,,,,,,
5957,0.0,,런캄보디아좀비신드롬,,,,,,,,
5959,3.0,,초현실,,,,,,,,
5960,1.0,20136801,테라노바,테라노바,117,2008,20130321,장편,러시아,액션,청소년관람불가
5961,1.0,20148047,사이보그프린세스,사이보그프린세스,84,2013,20140313,장편,일본,SF,청소년관람불가
5962,1.0,20185423,블러디홈커밍,블러디홈커밍,84,2014,,장편,미국,공포(호러),
5963,1.0,20050020,애니씽엘스,우디 앨런의 애니씽 엘스,108,2003,20050204,장편,미국,코미디,15세관람가
5964,10.0,,언더워터,,,,,,,,
5965,3.0,,도시괴담,,,,,,,,
5966,15.0,,몽타주,,,,,,,,
5967,1.0,20195943,브라더오브더이어,브라더 오브 더 이어,123,2018,20190307,장편,태국,코미디,12세이상관람가
5968,4.0,,다크월드,,,,,,,,
5969,7.0,,밤비,,,,,,,,
5970,3.0,,유주얼서스펙트,,,,,,,,
5971,1.0,20189123,곰돌이푸다시만나행복해,곰돌이 푸 다시 만나 행복해,103,2018,20181003,장편,미국,어드벤처,전체관람가
5972,1.0,20159604,지구최후의날2015,지구 최후의 날 2015,80,2014,20151210,장편,미국,SF,15세이상관람가
5973,1.0,20080245,병사와수녀,존 휴스턴 회고전-미스터 앨리슨,108,1957,,장편,미국,액션,
5974,1.0,20138564,인비저블사인,인비저블 사인,96,2010,,장편,미국,드라마,15세이상관람가
5975,1.0,2022A894,피어아이엔씨,피어 아이엔씨.,,2016,,온라인전용,미국,액션,
5976,0.0,,잭리처네버고백,,,,,,,,
5977,4.0,,메이즈러너,,,,,,,,
5978,17.0,,취권,,,,,,,,
5979,1.0,20058059,아이스프린세스,아이스 프린세스,98,2005,,장편,미국,가족,
5981,1.0,20113272,도쿄오아시스,도쿄 오아시스,82,2011,20111201,장편,일본,드라마,12세이상관람가
5982,0.0,,스카이아크지구최후의날,,,,,,,,
5983,2.0,,골든슬럼버,,,,,,,,
5984,3.0,,흑금,,,,,,,,
5985,2.0,,빌리엘리어트,,,,,,,,
5986,2.0,,마담헐리우드,,,,,,,,
5987,3.0,,청담보살,,,,,,,,
5988,0.0,,영웅샐러멘더의비밀,,,,,,,,
5989,1.0,2022A874,페이퍼타운,페이퍼 타운,,2015,,온라인전용,미국,어드벤처,
5990,1.0,19998445,사우스파크,사우스 파크,80,1999,,장편,미국,애니메이션,18세관람가
5991,1.0,20168823,애정중독,애정중독,96,2016,20170124,장편,네덜란드,드라마,청소년관람불가
5992,0.0,,하우스혼자가아니야,,,,,,,,
5993,1.0,20152441,폴레트의수상한베이커리,폴레트의 수상한 베이커리,86,2012,20150813,장편,프랑스,드라마,청소년관람불가
5994,1.0,20167006,난징!난징!,난징! 난징!,132,2009,,장편,중국,드라마,
5995,1.0,20147881,일대고수,일대고수,106,2013,20140227,장편,베트남,액션,15세이상관람가
5996,1.0,20172942,나의엔젤,나의 엔젤,79,2017,20171012,장편,프랑스,멜로/로맨스,청소년관람불가
5997,1.0,20177663,톡신,톡신,81,2015,20170602,장편,미국,SF,15세이상관람가
5998,2.0,,이그지스트,,,,,,,,
5999,18.0,,춘몽,,,,,,,,
6000,1.0,20164522,굿나잇레인의악령,굿나잇 레인의 악령,97,2014,20160526,장편,미국,공포(호러),청소년관람불가
6001,1.0,20163887,핸즈오브스톤,핸즈 오브 스톤,111,2016,20161208,장편,미국,드라마,15세이상관람가
6002,8.0,,나이팅게일,,,,,,,,
6003,36.0,,침입자,,,,,,,,
6004,1.0,20216671,블러드머신,블러드 머신,49,2019,,장편,프랑스,어드벤처,15세이상관람가
6005,1.0,20148756,에스엑스테잎,SX 테잎,85,2013,20140529,장편,미국,공포(호러),청소년관람불가
6006,1.0,20172844,콜로니아,콜로니아,109,2015,,장편,독일,스릴러,15세이상관람가
6007,1.0,20137550,레바논감정,레바논 감정,105,2012,20140227,장편,한국,스릴러,청소년관람불가
6008,1.0,20123483,문라이즈킹덤,문라이즈 킹덤,94,2012,20130131,장편,미국,코미디,15세이상관람가
6009,2.0,,타임라인,,,,,,,,
6010,0.0,,악녀더킬러,,,,,,,,
6011,1.0,20202744,페뷸러스,페뷸러스,108,2019,20201105,장편,캐나다,코미디,15세이상관람가
6012,0.0,,율리시스다크오딧세이,,,,,,,,
6013,1.0,20147271,발칙한러브스캔들,발칙한 러브스캔들,105,2012,20140128,장편,미국,멜로/로맨스,15세이상관람가
6014,8.0,,괴물들,,,,,,,,
6015,2.0,,아웃레이지,,,,,,,,
6016,1.0,20119720,마이블랙미니드레스,마이 블랙 미니드레스,108,2011,20110324,장편,한국,드라마,15세이상관람가
6017,1.0,20177539,사바하,사바하,122,2018,20190220,장편,한국,미스터리,15세이상관람가
6018,1.0,20167668,라스트걸스탠딩,라스트 걸 스탠딩,90,2015,20160725,장편,미국,드라마,청소년관람불가
6019,1.0,20090801,천국의우편배달부,천국의 우편배달부,105,2009,20091112,장편,한국,멜로/로맨스,전체관람가
6020,69.0,,그곳,,,,,,,,
6021,1.0,20193883,악셀러레이션,악셀러레이션,85,2019,,장편,미국,액션,15세이상관람가
6022,1.0,20010265,코렐리의만돌린,코렐리의 만돌린,130,2001,20011019,장편,미국,드라마,15세관람가
6023,1.0,20133188,스텔스핵잠수함vs아메리카,스텔스핵잠수함 VS 아메리카,84,2008,,장편,미국,액션,
6024,1.0,20200878,신패왕화예스마담,신패왕화 : 예스마담,88,2018,20210304,장편,홍콩,액션,15세이상관람가
6026,6.0,,아이언맨2,,,,,,,,
6027,1.0,2022A329,공짜로부자되기,공짜로 부자 되기,,2016,,온라인전용,미국,어드벤처,
6028,1.0,20030413,목포는항구다,목포는 항구다,110,2003,20040220,장편,한국,드라마,15세관람가
6029,1.0,20100041,셜록홈즈_비밀병기,셜록홈즈: 비밀병기,68,1943,,장편,미국,드라마,
6030,0.0,,벤트마약의도시,,,,,,,,
6031,3.0,,당신이잠든사이에,,,,,,,,
6032,0.0,,007제5탄두번산다,,,,,,,,
6033,1.0,20206410,그린러시,그린 러시,87,2020,,장편,미국,액션,청소년관람불가
6034,1.0,20172125,파운더,파운더,115,2016,20170420,장편,미국,드라마,15세이상관람가
6035,1.0,20203603,더킬팀,더 킬 팀,87,2019,,장편,미국,액션,
6036,1.0,20182986,달밤체조2015,달밤체조 2015,136,2018,20180424,장편,한국,드라마,12세이상관람가
6037,1.0,19980218,슬라이딩도어즈,슬라이딩 도어즈,99,1998,19980905,장편,영국,드라마,18세 미만인 자는 관람할 수 없는 등급
6038,0.0,,볼리션미래를보는자,,,,,,,,
6039,0.0,,야누스욕망의두얼굴,,,,,,,,
6040,2.0,,나쁜버릇,,,,,,,,
6041,1.0,20080703,아오이유우의편지,아오이 유우의 편지,109,2005,20080605,장편,일본,드라마,전체관람가
6042,2.0,,구스범스,,,,,,,,
6043,1.0,20215842,디어사인먼트1.0,디 어사인먼트 1.0,85,2013,,장편,프랑스,스릴러,
6044,2.0,,신의한수,,,,,,,,
6045,1.0,19738068,US마샬,존 웨인의 US 마샬,103,1973,,,,,
6046,1.0,20142401,파리의한국남자,파리의 한국남자,86,2015,20160128,장편,한국,드라마,청소년관람불가
6047,1.0,20191801,행복한라짜로,행복한 라짜로,127,2018,20190620,장편,이탈리아,드라마,12세이상관람가
6048,3.0,,트리플엑스,,,,,,,,
6049,1.0,20209351,나이스걸라이크유,나이스 걸 라이크 유,94,2020,20201118,장편,미국,코미디,청소년관람불가
6050,1.0,19930141,로보캅3,로보캅3,104,1993,19930528,장편,미국,SF,중학생이상관람가
6052,1.0,20181164,카센타,카센타,97,2019,20191127,장편,한국,범죄,15세이상관람가
6053,1.0,19940352,골든볼,골든 볼,92,1993,19941022,장편,스페인,코미디,연소자관람불가
6054,1.0,19478006,비숍스와이프,비숍스 와이프,105,1947,,,,,
6055,1.0,20134602,라자르선생님,라자르 선생님,94,2011,20130509,장편,캐나다,코미디,12세이상관람가
6056,3.0,,뜨거운안녕,,,,,,,,
6057,1.0,20101023,황야의결투,황야의 결투,97,1946,,장편,미국,드라마,
6058,182.0,,몬스터,,,,,,,,
6059,1.0,20164185,쓰리매니웨딩,쓰리매니웨딩,94,2013,20160830,장편,스페인,코미디,청소년관람불가
6060,1.0,20164749,벨지안랩소디,벨지안 랩소디,99,2014,,장편,벨기에,뮤지컬,
6061,3.0,,스퀴즈,,,,,,,,
6062,1.0,20150567,스타트렉비욘드,스타트렉 비욘드,122,2016,20160817,장편,미국,액션,12세이상관람가
6063,1.0,20080034,잠수종과나비,잠수종과 나비,111,2007,20080214,장편,미국,드라마,12세이상관람가
6064,1.0,20177966,라스트로빈후드,라스트 로빈후드,103,2018,20180214,장편,우크라이나,액션,15세이상관람가
6065,6.0,,포세이돈,,,,,,,,
6066,1.0,20128567,베이비콜,베이비콜,97,2011,,장편,노르웨이,스릴러,청소년관람불가
6067,1.0,20174834,레볼루션아일랜드2,레볼루션 아일랜드 2,102,2016,20171019,장편,러시아,SF,15세이상관람가
6068,1.0,2022A222,그레이트러브,그레이트 러브,,1969,,온라인전용,프랑스,멜로/로맨스,
6069,2.0,,라스트레터,,,,,,,,
6070,0.0,,디아이파이널원귀,,,,,,,,
6071,1.0,20010190,에너미앳더게이트,에너미 앳 더 게이트,130,2001,20010519,장편,미국,드라마,15세관람가
6072,15.0,,늑대인간,,,,,,,,
6073,18.0,,알렉산더,,,,,,,,
6074,0.0,,미술품도난사건영리한사기꾼vs은퇴경찰,,,,,,,,
6075,3.0,,웨이다운,,,,,,,,
6076,0.0,,적선인흑마살수,,,,,,,,
6077,8.0,,뱅크잡,,,,,,,,
6079,1.0,20161867,오두막살인사건,오두막 살인사건,89,2013,20160317,장편,미국,판타지,청소년관람불가
6080,0.0,,롤플레이2동침,,,,,,,,
6081,1.0,19848168,블러드심플,블러드 심플,95,1998,20191017,장편,미국,범죄,15세이상관람가
6082,2.0,,내부자들,,,,,,,,
6083,1.0,19970064,라이브플래쉬,라이브 플래쉬,90,1998,19991009,장편,스페인,드라마,18세관람가
6084,1.0,20050224,거칠마루,거칠마루,87,2005,20050915,장편,한국,액션,15세관람가
6085,1.0,20140823,소림사2014,소림사 2014,111,2013,20140828,장편,중국,드라마,청소년관람불가
6086,3.0,,워터프론트,,,,,,,,
6087,1.0,20166172,이레셔널맨,이레셔널 맨,94,2015,20160721,장편,미국,범죄,청소년관람불가
6088,1.0,20060071,프로듀서스,프로듀서스,134,2005,20070126,장편,미국,코미디,12세관람가
6089,1.0,20196760,대통령의7시간,대통령의 7시간,78,2019,20191114,장편,한국,다큐멘터리,12세이상관람가
6090,1.0,20186622,판더믹,판더믹,91,2015,20180713,장편,미국,액션,청소년관람불가
6091,1.0,2022A794,체스의여왕,체스의 여왕,,2016,,온라인전용,미국,드라마,
6092,1.0,19938156,붉은기관차,붉은 기관차,100,1993,,,,,
6093,1.0,20134924,론이니쉬의비밀,론 이니쉬의 비밀,101,1994,,장편,미국,판타지,연소자관람가
6094,0.0,,어디갔어버나뎃,,,,,,,,
6095,8.0,,앵커,,,,,,,,
6096,3.0,,공주와개구리,,,,,,,,
6098,3.0,,데모닉,,,,,,,,
6099,1.0,20040689,비포선셋,비포 선셋,80,2004,20041022,장편,미국,드라마,15세관람가
6100,1.0,20152218,웰컴투뉴욕,웰컴 투 뉴욕,125,2014,,장편,프랑스,드라마,청소년관람불가
6102,1.0,20185903,브레이븐,브레이븐,94,2018,20180913,장편,캐나다,액션,15세이상관람가
6103,1.0,20137564,파티51,파티51,101,2013,20141211,장편,한국,다큐멘터리,청소년관람불가
6105,1.0,20185045,파티올나잇,파티 올 나잇,93,2016,,장편,미국,,청소년관람불가
6106,2.0,,잭리처,,,,,,,,
6107,1.0,20148801,천번을불러도,천 번을 불러도,96,2013,20141016,장편,한국,드라마,15세이상관람가
6108,0.0,,스니치마약과의전쟁,,,,,,,,
6109,0.0,,미녀갱카르멘,,,,,,,,
6110,0.0,,덴젤워싱톤의킬링머신,,,,,,,,
6111,1.0,20110314,인사이드잡,인사이드잡,108,2010,20110519,장편,미국,다큐멘터리,12세이상관람가
6112,0.0,,부333,,,,,,,,
6113,1.0,20154484,라스트탱고,라스트 탱고,84,2015,20151231,장편,독일,다큐멘터리,12세이상관람가
6115,2.0,,러브아일랜드,,,,,,,,
6116,2.0,,미세스다웃파이어,,,,,,,,
6117,1.0,2022A751,인어이야기,인어 이야기,,2015,,온라인전용,미국,가족,
6118,0.0,,13일의금요일8맨하탄에나타난제이슨,,,,,,,,
6119,1.0,20177926,1720디네킬렌해전,1720 디네킬렌 해전,98,2016,,장편,덴마크,코미디,
6120,22.0,,헌티드,,,,,,,,
6121,0.0,,릴리그레이스마녀이야기,,,,,,,,
6122,2.0,,88분,,,,,,,,
6123,1.0,20181797,자매의공동묘지,자매의 공동묘지,89,2018,,장편,한국,공포(호러),청소년관람불가
6124,1.0,19960177,토지와자유,랜드 앤 프리덤,109,1995,19960524,장편,영국,전쟁,고등학생이상관람가
6125,0.0,,쟈니잉글리쉬3스트라이크어게인,,,,,,,,
6126,6.0,,명검,,,,,,,,
6127,1.0,19598040,자매의화원,자매의 화원,119,1959,,장편,한국,드라마,
6128,3.0,,연애의기술,,,,,,,,
6129,0.0,,소림사전설의고수,,,,,,,,
6130,3.0,,흉폭,,,,,,,,
6131,0.0,,더페이버릿여왕의여자,,,,,,,,
6132,1.0,2022A390,더퍼스트퍼지,더 퍼스트 퍼지,,2018,,온라인전용,미국,액션,
6133,1.0,20102418,그린호넷,그린 호넷,118,2010,20110127,장편,미국,드라마,15세이상관람가
6134,1.0,20184582,이름없는새,이름없는 새,123,2017,20180621,장편,일본,멜로/로맨스,청소년관람불가
6135,1.0,20060124,호로비츠를위하여,호로비츠를 위하여,108,2006,20060525,장편,한국,드라마,전체관람가
6136,1.0,20192401,포드V페라리,포드 V 페라리,152,2019,20191204,장편,미국,액션,12세이상관람가
6137,1.0,20182772,싱귤래리티,싱귤래리티,92,2017,,장편,스위스,SF,15세이상관람가
6138,3.0,,어트랙션,,,,,,,,
6139,0.0,,포제션악령의상자,,,,,,,,
6140,1.0,20186647,청춘빌라살인사건,청춘빌라 살인사건,93,2018,20200102,장편,한국,코미디,15세이상관람가
6141,1.0,20162973,좀비나이트,좀비 나이트,88,2013,20160414,장편,미국,공포(호러),청소년관람불가
6142,13.0,,크루즈,,,,,,,,
6143,0.0,,명탐정코난괴조전설의수수께끼,,,,,,,,
6144,3.0,,타인의취향,,,,,,,,
6146,1.0,20218781,더챌린저,더 챌린저,95,2015,,장편,미국,드라마,12세이상관람가
6147,0.0,,토네이도악마의바람,,,,,,,,
6148,1.0,20111021,5인의해병,5인의 해병,118,1961,,장편,한국,전쟁,
6149,6.0,,언터처블,,,,,,,,
6150,1.0,20180262,황야의총잡이,황야의 총잡이,80,2014,20180830,장편,미국,액션,15세이상관람가
6151,1.0,20208810,터키쉬아이스크림,터키쉬 아이스크림,123,2019,20201112,장편,기타,코미디,15세이상관람가
6152,2.0,,아워하우스,,,,,,,,
6153,8.0,,로건,,,,,,,,
6154,4.0,,설지,,,,,,,,
6155,21.0,,토네이도,,,,,,,,
6156,1.0,20163664,익스트림타겟,익스트림 타겟,84,2015,20160510,장편,스페인,액션,15세이상관람가
6157,198.0,,편지,,,,,,,,
6158,1.0,20131103,나폴라,나폴라,114,2004,20130815,장편,독일,드라마,15세이상관람가
6159,7.0,,불놀이,,,,,,,,
6160,1.0,20193913,작가미상,작가 미상,189,2018,20200220,장편,독일,드라마,청소년관람불가
6161,1.0,20182668,인컨시버블,인컨시버블,105,2017,,장편,미국,스릴러,청소년관람불가
6162,4.0,,응징자,,,,,,,,
6163,1.0,20132801,파스카,파스카,97,2013,20150709,장편,한국,드라마,15세이상관람가
6164,1.0,20175621,헤븐허스트,헤븐허스트,84,2016,20170504,장편,미국,공포(호러),청소년관람불가
6165,1.0,2022A351,내생애첫번째마가리타,내 생애 첫 번째 마가리타,,2014,,온라인전용,인도,드라마,
6166,1.0,20137021,가면과거울,가면과 거울,20,2012,,단편,한국,드라마,
6167,0.0,,엑스맨아포칼립스,,,,,,,,
6168,3.0,,브리짓존스의일기,,,,,,,,
6169,1.0,20196901,복수의밤,복수의 밤,84,2019,,장편,태국,액션,
6170,1.0,20157262,리오에서온사나이,리오의 사나이,112,1964,,장편,프랑스,액션,
6171,1.0,20155805,뷰티풀레이디스,뷰티풀 레이디스,98,2015,20161110,장편,프랑스,드라마,15세이상관람가
6172,1.0,20090065,더리더책읽어주는남자,더 리더: 책 읽어주는 남자,123,2008,20090326,장편,미국,드라마,청소년관람불가
6173,1.0,20140703,장수상회,장수상회,112,2014,20150409,장편,한국,멜로/로맨스,12세이상관람가
6175,1.0,20167402,서클오브데블,서클 오브 데블,79,2016,20161222,장편,미국,공포(호러),15세이상관람가
6176,1.0,20179189,암수살인,암수살인,109,2017,20181003,장편,한국,범죄,15세이상관람가
6177,1.0,20197397,나의청춘은너의것,나의 청춘은 너의 것,91,2019,20200429,장편,대만,멜로/로맨스,12세이상관람가
6178,0.0,,스카이라인더비욘드,,,,,,,,
6179,1.0,20158483,오빠생각,오빠생각,123,2015,20160121,장편,한국,드라마,12세이상관람가
6180,1.0,20048135,레이즈유어보이스,레이즈 유어 보이스,105,2004,,장편,미국,가족,12세이상관람가
6181,1.0,20208241,하이큐!!또다른도전,하이큐!! 또 다른 도전,68,2019,20200514,장편,일본,애니메이션,12세이상관람가
6182,1.0,20171025,하나님나라에는악마가살고있다,하나님 나라에는 악마가 살고 있다,91,2015,20170808,장편,캐나다,공포(호러),청소년관람불가
6183,1.0,20157461,언셀러,언셀러,81,2014,,장편,미국,범죄,15세이상관람가
6184,1.0,20192157,크로토아,크로토아,122,2017,,장편,남아프리카공화국,드라마,
6185,12.0,,해피엔드,,,,,,,,
6186,1.0,20163270,와일드라이크,와일드라이크,104,2014,20161027,장편,미국,드라마,15세이상관람가
6187,1.0,20156570,크림슨피크,크림슨 피크,118,2015,20151125,장편,미국,판타지,청소년관람불가
6188,1.0,20138226,우아한거짓말,우아한 거짓말,117,2013,20140313,장편,한국,드라마,12세이상관람가
6189,3.0,,오버드라이브,,,,,,,,
6190,25.0,,경계선,,,,,,,,
6191,91.0,,헤어,,,,,,,,
6192,4.0,,넉아웃,,,,,,,,
6193,0.0,,미션임파서블로그네이션,,,,,,,,
6194,0.0,,용소야1982,,,,,,,,
6195,0.0,,대전차특공대스페셜포스,,,,,,,,
6196,1.0,20194225,컨저링맨션,컨저링 맨션,117,2018,20190813,장편,영국,공포(호러),청소년관람불가
6197,7.0,,슬픈남자,,,,,,,,
6198,0.0,,서펀트죽음의협곡,,,,,,,,
6199,1.0,20193784,라스트선라이즈,라스트 선라이즈,103,2019,,장편,중국,SF,
6200,1.0,20040774,몽정기2,몽정기2,101,2004,20050114,장편,한국,코미디,15세관람가
6201,0.0,,적인걸측전무후의비밀,,,,,,,,
6202,0.0,,이동진의파이아키아_18화,,,,,,,,
6203,1.0,20189861,더포스트,더 포스트,116,2017,20180228,장편,미국,드라마,12세이상관람가
6204,4.0,,수어사이드스쿼드,,,,,,,,
6205,1.0,20148768,솔리드스테이트,솔리드 스테이트,89,2012,,장편,미국,액션,
6206,1.0,20111926,샤넬과스트라빈스키,샤넬과 스트라빈스키,119,2009,20110825,장편,프랑스,드라마,청소년관람불가
6207,2.0,,2046,,,,,,,,
6208,2.0,,연애완전정복,,,,,,,,
6210,1.0,20155272,러브인프로방스,러브 인 프로방스,103,2014,20151008,장편,프랑스,드라마,15세이상관람가
6211,0.0,,구문제독형제의난,,,,,,,,
6212,1.0,20060058,윌러드,윌러드,100,2003,20060309,장편,미국,공포(호러),15세관람가
6213,5.0,,분노의추격자,,,,,,,,
6214,2.0,,슬리버,,,,,,,,
6215,2.0,,익스트림No.13,,,,,,,,
6216,3.0,,복수는나의것,,,,,,,,
6217,2.0,,라스트샷,,,,,,,,
6218,1.0,20139696,에리어49,에리어 49,120,2010,,장편,독일,스릴러,15세이상관람가
6219,1.0,20158013,앱솔루틀리애니씽,앱솔루틀리 애니씽,85,2015,20160114,장편,미국,코미디,12세이상관람가
6220,134.0,,아메리칸,,,,,,,,
6221,1.0,20194191,본투드라이브,본 투 드라이브,92,2019,20191212,장편,노르웨이,다큐멘터리,전체관람가
6222,1.0,20205924,진정령생혼,진정령 생혼,80,2019,,장편,중국,액션,
6223,1.0,20174721,로스트인파리,로스트 인 파리,82,2016,20170518,장편,프랑스,멜로/로맨스,12세이상관람가
6224,0.0,,무림지존천하제일검,,,,,,,,
6225,1.0,20122235,찡찡막막,찡찡 막막,96,2013,20161124,장편,한국,멜로/로맨스,15세이상관람가
6226,9.0,,가족의탄생,,,,,,,,
6227,2.0,,려수,,,,,,,,
6228,6.0,,데몬헌터,,,,,,,,
6229,1.0,20190898,그녀들을도와줘,그녀들을 도와줘,90,2018,20190725,장편,미국,코미디,15세이상관람가
6230,1.0,20170781,사이드트랙크드,사이드트랙크드,103,2015,20170212,장편,스페인,드라마,15세이상관람가
6231,1.0,20132902,황금을안고튀어라,황금을 안고 튀어라,130,2012,20131010,장편,일본,범죄,청소년관람불가
6232,79.0,,어게인,,,,,,,,
6233,1.0,20184961,에움길,에움길,76,2019,20190620,장편,한국,다큐멘터리,전체관람가
6234,5.0,,시스터스,,,,,,,,
6235,1.0,20157901,마법의히드라,마법의 히드라,94,2009,20150326,장편,미국,공포(호러),15세이상관람가
6236,0.0,,에이리언커버넌트,,,,,,,,
6237,1.0,20175443,라이트하우스키퍼,라이트하우스 키퍼,89,2016,20171027,장편,미국,공포(호러),15세이상관람가
6238,1.0,20050202,불량공주모모코,불량공주 모모코,103,2004,20050902,장편,일본,드라마,15세관람가
6239,3.0,,부력,,,,,,,,
6240,3.0,,딥커버,,,,,,,,
6241,1.0,20028921,백년호합,백년호합,93,2002,,장편,홍콩,코미디,
6242,1.0,20000069,토이스토리2,토이 스토리 2,85,1999,19991218,장편,미국,애니메이션,전체관람가
6243,12.0,,젠틀맨,,,,,,,,
6244,0.0,,할로우끝나지않은공포,,,,,,,,
6245,1.0,20130803,네가원한다면,네가 원한다면,95,2010,20130718,장편,스페인,드라마,12세이상관람가
6246,0.0,,스톰위대한여정,,,,,,,,
6247,1.0,19358005,39계단,39 계단,86,1935,,장편,영국,미스터리,
6248,5.0,,헤드헌터,,,,,,,,
6249,1.0,20125406,음치클리닉,음치 클리닉,124,2012,20121129,장편,한국,멜로/로맨스,12세이상관람가
6250,0.0,,잃어버린세계지구속으로,,,,,,,,
6251,5.0,,포인트블랭크,,,,,,,,
6252,1.0,20202222,헤븐퀘스트,헤븐퀘스트,91,2020,20200713,장편,미국,액션,12세이상관람가
6253,8.0,,매드맥스,,,,,,,,
6254,1.0,20206166,내편이없어,내편이 없어,104,2019,,장편,한국,드라마,15세이상관람가
6255,1.0,20209402,뷰티풀데이인더네이버후드,뷰티풀 데이 인 더 네이버후드,108,2019,,장편,미국,드라마,
6256,2.0,,위커맨,,,,,,,,
6258,4.0,,더정글,,,,,,,,
6259,1.0,20050256,새드무비,새드무비,108,2005,20051020,장편,한국,드라마,12세관람가
6260,1.0,20190792,먹거나먹히거나,먹거나 먹히거나,92,2017,20191010,장편,미국,액션,청소년관람불가
